case:concept:name,observation,time:timestamp
P3514,Insert Fine Notification - ,9432.0
P3457,Insert Fine Notification - ,9432.0
P3840,A,9432.0
S177255,Insert Fine Notification - ,9432.0
S177552,Insert Fine Notification - ,9432.0
S178512,A,9432.0
S177617,Insert Fine Notification - ,9432.0
P2286,Insert Fine Notification - ,9432.0
S177516,Insert Fine Notification - ,9432.0
S177528,Insert Fine Notification - ,9432.0
S174859,Insert Fine Notification - ,9432.0
P2056,Insert Fine Notification - ,9432.0
P2467,Insert Fine Notification - ,9432.0
P3452,Insert Fine Notification - ,9432.0
S174137,Insert Fine Notification - ,9432.0
S172441,Insert Fine Notification - ,9432.0
P2936,Insert Fine Notification - ,9432.0
S165149,Insert Fine Notification - ,9432.0
S166431,Notify Result Appeal to Offender - ,9432.0
P3172,Insert Fine Notification - ,9432.0
P2102,Payment - ,9432.0
P2064,Insert Fine Notification - ,9432.0
S177721,Insert Fine Notification - ,9432.0
P2979,Send Fine not observed within 720 hours,9432.0
P2980,Send Fine not observed within 720 hours,9432.0
S173531,Insert Fine Notification - ,9432.0
P2134,Insert Fine Notification - ,9432.0
S175582,Payment - ,9432.0
S175547,Insert Fine Notification - ,9432.0
P2685,Insert Fine Notification - ,9432.0
S177581,Insert Fine Notification - ,9432.0
S175127,Insert Fine Notification - ,9432.0
S169151,Insert Fine Notification - ,9432.0
S177119,Insert Fine Notification - ,9432.0
S172348,Add penalty - ,9432.0
S176392,Insert Fine Notification - ,9432.0
P1608,Payment - ,9456.0
S177173,Create Fine - 31,9456.0
S165134,Insert Fine Notification - ,9456.0
S175084,Insert Fine Notification - ,9456.0
C22814,Send Fine - ,9456.0
S173973,Payment - ,9456.0
S174679,Insert Fine Notification - ,9456.0
C22814,Insert Fine Notification - ,9456.0
S177580,Insert Fine Notification - ,9456.0
S175818,Insert Date Appeal to Prefecture directly follows Insert Fine Notification,9456.0
S175818,Insert Date Appeal to Prefecture - ,9456.0
S178513,Create Fine - 52,9456.0
P1480,Payment - ,9456.0
S174482,Insert Fine Notification - ,9456.0
S178198,Create Fine - 49,9456.0
S174914,Insert Fine Notification - ,9456.0
S165427,Insert Fine Notification - ,9456.0
S173858,Payment - ,9456.0
S178220,Insert Fine Notification - ,9456.0
P1357,Payment - ,9456.0
C22814,Create Fine - 49,9456.0
P1307,Payment - ,9456.0
S170503,Add penalty - ,9456.0
S174865,Insert Fine Notification - ,9456.0
S177378,Insert Fine Notification - ,9456.0
P3782,Insert Fine Notification - ,9456.0
S177175,Create Fine - 31,9456.0
S174626,Send Fine not observed within 1440 hours,9456.0
S174873,Insert Fine Notification - ,9456.0
P1557,Payment - ,9456.0
S177172,A,9456.0
S177173,A,9456.0
S178513,A,9456.0
S178198,A,9456.0
S177172,Create Fine - 31,9456.0
S178227,Insert Fine Notification - ,9456.0
P1716,Add penalty directly follows Insert Fine Notification,9456.0
S169546,Add penalty directly follows Insert Fine Notification,9456.0
S170503,Add penalty directly follows Insert Fine Notification,9456.0
S178199,A,9456.0
C22814,A,9456.0
S178199,Create Fine - 49,9456.0
S178211,Insert Fine Notification - ,9456.0
P1724,Insert Fine Notification - ,9456.0
P1684,Payment - ,9456.0
S168091,Payment - ,9456.0
S177565,Insert Fine Notification - ,9456.0
S169546,Add penalty - ,9456.0
S177175,A,9456.0
P1388,Payment - ,9456.0
S175799,Insert Fine Notification - ,9456.0
S173743,Insert Fine Notification - ,9456.0
S178212,Insert Fine Notification - ,9456.0
S177205,Insert Fine Notification - ,9456.0
S175093,Insert Fine Notification - ,9456.0
P1716,Add penalty - ,9456.0
S175409,Add penalty - ,9480.0
S177104,Insert Fine Notification - ,9480.0
S175117,Add penalty - ,9480.0
S176309,Add penalty - ,9480.0
S174841,Add penalty directly follows Insert Fine Notification,9480.0
S175117,Add penalty directly follows Insert Fine Notification,9480.0
S175104,Add penalty directly follows Insert Fine Notification,9480.0
S174175,Add penalty directly follows Insert Fine Notification,9480.0
S175429,Add penalty directly follows Insert Fine Notification,9480.0
S175481,Add penalty - ,9480.0
S175492,Add penalty - ,9480.0
P3595,Send Fine not observed within 720 hours,9480.0
S173165,Add penalty - ,9480.0
S177584,Insert Fine Notification - ,9480.0
S175426,Add penalty - ,9480.0
P2955,Insert Fine Notification - ,9480.0
S176253,Payment - ,9480.0
S175910,Add penalty - ,9480.0
S174724,Add penalty directly follows Insert Fine Notification,9480.0
S174175,Add penalty - ,9480.0
S174841,Add penalty - ,9480.0
S175814,Add penalty directly follows Insert Fine Notification,9480.0
S169451,Add penalty - ,9480.0
S175568,Add penalty directly follows Insert Fine Notification,9480.0
S175726,Add penalty directly follows Insert Fine Notification,9480.0
S175910,Add penalty directly follows Insert Fine Notification,9480.0
S175446,Add penalty directly follows Insert Fine Notification,9480.0
S175104,Add penalty - ,9480.0
S174989,Add penalty directly follows Insert Fine Notification,9480.0
P2430,Add penalty directly follows Insert Fine Notification,9480.0
S174746,Add penalty directly follows Insert Fine Notification,9480.0
S176309,Add penalty directly follows Insert Fine Notification,9480.0
S175632,Add penalty directly follows Insert Fine Notification,9480.0
S175377,Add penalty directly follows Insert Fine Notification,9480.0
S175577,Add penalty directly follows Insert Fine Notification,9480.0
S173473,Add penalty directly follows Insert Fine Notification,9480.0
P496,Add penalty directly follows Insert Fine Notification,9480.0
S175450,Add penalty directly follows Insert Fine Notification,9480.0
S175409,Add penalty directly follows Insert Fine Notification,9480.0
S175714,Add penalty directly follows Insert Fine Notification,9480.0
S175426,Add penalty directly follows Insert Fine Notification,9480.0
S175801,Add penalty directly follows Insert Fine Notification,9480.0
S175492,Add penalty directly follows Insert Fine Notification,9480.0
S175496,Add penalty directly follows Insert Fine Notification,9480.0
S173165,Add penalty directly follows Insert Fine Notification,9480.0
S175497,Add penalty directly follows Insert Fine Notification,9480.0
S175702,Add penalty directly follows Insert Fine Notification,9480.0
S175481,Add penalty directly follows Insert Fine Notification,9480.0
S169451,Add penalty directly follows Insert Fine Notification,9480.0
S175605,Add penalty directly follows Insert Fine Notification,9480.0
S175178,Add penalty directly follows Insert Fine Notification,9480.0
S172658,Add penalty directly follows Insert Fine Notification,9480.0
S163861,A,9480.0
S168823,Add penalty - ,9480.0
S175429,Add penalty - ,9480.0
P3191,Insert Fine Notification - ,9480.0
S175475,Add penalty - ,9480.0
S175446,Add penalty - ,9480.0
C22059,Add penalty - ,9480.0
S174767,Insert Fine Notification - ,9480.0
S175496,Add penalty - ,9480.0
S174989,Add penalty - ,9480.0
V19268,Add penalty - ,9480.0
S177964,Insert Fine Notification - ,9480.0
S175714,Add penalty - ,9480.0
S177963,Insert Fine Notification - ,9480.0
S175801,Add penalty - ,9480.0
S175632,Add penalty - ,9480.0
S175814,Add penalty - ,9480.0
S178210,Insert Fine Notification - ,9480.0
S174746,Add penalty - ,9480.0
S174724,Add penalty - ,9480.0
S175568,Add penalty - ,9480.0
S175726,Add penalty - ,9480.0
P496,Add penalty - ,9480.0
S175702,Add penalty - ,9480.0
S175481,Payment - ,9480.0
S173473,Add penalty - ,9480.0
S175359,Add penalty directly follows Insert Fine Notification,9480.0
S175254,Add penalty directly follows Insert Fine Notification,9480.0
S175359,Add penalty - ,9480.0
P2430,Add penalty - ,9480.0
P3800,Send Fine not observed within 720 hours,9480.0
S173497,Add penalty directly follows Insert Fine Notification,9480.0
S174841,Payment - ,9480.0
S173497,Add penalty - ,9480.0
S175377,Add penalty - ,9480.0
P2184,Insert Fine Notification - ,9480.0
S168823,Add penalty directly follows Insert Fine Notification,9480.0
S175254,Add penalty - ,9480.0
S175497,Add penalty - ,9480.0
S165148,Insert Fine Notification - ,9480.0
S163861,Create Fine - 24,9480.0
P2920,Insert Fine Notification - ,9480.0
S177357,Insert Fine Notification - ,9480.0
S175605,Add penalty - ,9480.0
P3693,Insert Fine Notification - ,9480.0
S172658,Add penalty - ,9480.0
S175178,Add penalty - ,9480.0
S175450,Add penalty - ,9480.0
P3533,Insert Fine Notification - ,9480.0
S175577,Add penalty - ,9480.0
S175473,Insert Fine Notification - ,9480.0
S177320,Insert Fine Notification - ,9480.0
P2815,Payment - ,9480.0
S175961,Add penalty - ,9480.0
S175718,Add penalty - ,9480.0
P1248,Add penalty directly follows Insert Fine Notification,9504.0
S175975,Add penalty directly follows Insert Fine Notification,9504.0
P2428,Add penalty directly follows Insert Fine Notification,9504.0
P2029,Add penalty directly follows Insert Fine Notification,9504.0
S174433,Add penalty directly follows Insert Fine Notification,9504.0
S175020,Add penalty directly follows Insert Fine Notification,9504.0
P2450,Add penalty directly follows Insert Fine Notification,9504.0
S175625,Add penalty directly follows Insert Fine Notification,9504.0
S174179,Add penalty directly follows Insert Fine Notification,9504.0
S175443,Add penalty directly follows Insert Fine Notification,9504.0
P2463,Add penalty directly follows Insert Fine Notification,9504.0
P1252,Add penalty directly follows Insert Fine Notification,9504.0
S174186,Add penalty directly follows Insert Fine Notification,9504.0
P3095,Send Fine not observed within 720 hours,9504.0
S175625,Add penalty - ,9504.0
S175894,Add penalty directly follows Insert Fine Notification,9504.0
P2466,Add penalty directly follows Insert Fine Notification,9504.0
S175983,Add penalty directly follows Insert Fine Notification,9504.0
S176354,Add penalty - ,9504.0
S176875,Insert Fine Notification - ,9504.0
S177530,Insert Fine Notification - ,9504.0
S175932,Add penalty directly follows Insert Fine Notification,9504.0
S176268,Add penalty - ,9504.0
S175088,Insert Fine Notification - ,9504.0
P2463,Add penalty - ,9504.0
S175932,Add penalty - ,9504.0
S175933,Add penalty - ,9504.0
S175645,Add penalty directly follows Insert Fine Notification,9504.0
S175888,Add penalty directly follows Insert Fine Notification,9504.0
P2472,Add penalty directly follows Insert Fine Notification,9504.0
P2452,Add penalty - ,9504.0
P2238,Add penalty directly follows Insert Fine Notification,9504.0
S175741,Add penalty - ,9504.0
S173709,Add penalty directly follows Insert Fine Notification,9504.0
S174558,Add penalty directly follows Insert Fine Notification,9504.0
S175074,Add penalty directly follows Insert Fine Notification,9504.0
S175196,Add penalty - ,9504.0
S177977,Send Fine not observed within 720 hours,9504.0
S175036,Add penalty - ,9504.0
S173709,Add penalty - ,9504.0
S174831,Add penalty directly follows Insert Fine Notification,9504.0
S174834,Add penalty directly follows Insert Fine Notification,9504.0
S174972,Add penalty directly follows Insert Fine Notification,9504.0
S176429,Add penalty directly follows Insert Fine Notification,9504.0
P2219,Add penalty directly follows Insert Fine Notification,9504.0
S176125,Add penalty directly follows Insert Fine Notification,9504.0
S175196,Add penalty directly follows Insert Fine Notification,9504.0
S176402,Add penalty directly follows Insert Fine Notification,9504.0
S176268,Add penalty directly follows Insert Fine Notification,9504.0
S176260,Add penalty directly follows Insert Fine Notification,9504.0
S176502,Add penalty directly follows Insert Fine Notification,9504.0
S176351,Add penalty directly follows Insert Fine Notification,9504.0
S178056,Send Fine not observed within 720 hours,9504.0
S176115,Add penalty directly follows Insert Fine Notification,9504.0
S175515,Add penalty directly follows Insert Fine Notification,9504.0
S176021,Add penalty directly follows Insert Fine Notification,9504.0
S176122,Add penalty directly follows Insert Fine Notification,9504.0
P2138,Add penalty directly follows Insert Fine Notification,9504.0
P2676,Add penalty directly follows Insert Fine Notification,9504.0
S176354,Add penalty directly follows Insert Fine Notification,9504.0
S175741,Add penalty directly follows Insert Fine Notification,9504.0
S175888,Add penalty - ,9504.0
S175372,Add penalty directly follows Insert Fine Notification,9504.0
S174558,Add penalty - ,9504.0
S174972,Add penalty - ,9504.0
S176502,Add penalty - ,9504.0
S176429,Add penalty - ,9504.0
P3082,Send Fine not observed within 720 hours,9504.0
S178314,A,9504.0
S174433,Add penalty - ,9504.0
P2676,Add penalty - ,9504.0
S174179,Add penalty - ,9504.0
S175975,Add penalty - ,9504.0
S174834,Add penalty - ,9504.0
S177982,Send Fine not observed within 720 hours,9504.0
S178029,Send Fine not observed within 720 hours,9504.0
P1252,Add penalty - ,9504.0
S175515,Add penalty - ,9504.0
S175074,Add penalty - ,9504.0
S178031,Send Fine not observed within 720 hours,9504.0
S175372,Add penalty - ,9504.0
S176130,Add penalty directly follows Insert Fine Notification,9504.0
S176351,Add penalty - ,9504.0
P2138,Add penalty - ,9504.0
S177493,A,9504.0
S175086,Insert Fine Notification - ,9504.0
S178314,Create Fine - 62,9504.0
P2428,Add penalty - ,9504.0
S175983,Add penalty - ,9504.0
S171400,Payment - ,9504.0
S174831,Add penalty - ,9504.0
P2926,Insert Fine Notification - ,9504.0
S175317,Create Fine - 66,9504.0
S177494,Create Fine - 26,9504.0
S176402,Add penalty - ,9504.0
S177983,Send Fine not observed within 720 hours,9504.0
S177494,A,9504.0
S175317,A,9504.0
S175645,Add penalty - ,9504.0
S176130,Add penalty - ,9504.0
S177025,Send Fine not observed within 720 hours,9504.0
S175894,Add penalty - ,9504.0
S175641,Add penalty - ,9504.0
S176122,Add penalty - ,9504.0
P1369,Add penalty - ,9504.0
P1248,Add penalty - ,9504.0
S175443,Add penalty - ,9504.0
P2472,Add penalty - ,9504.0
P2219,Add penalty - ,9504.0
S176041,Insert Fine Notification - ,9504.0
S173053,Insert Fine Notification - ,9504.0
S174186,Add penalty - ,9504.0
P2238,Add penalty - ,9504.0
P2450,Add penalty - ,9504.0
S176125,Add penalty - ,9504.0
P3801,Send Fine not observed within 720 hours,9504.0
S176260,Add penalty - ,9504.0
S175020,Add penalty - ,9504.0
S177978,Send Fine not observed within 720 hours,9504.0
S176115,Add penalty - ,9504.0
S176021,Add penalty - ,9504.0
P2466,Add penalty - ,9504.0
S175933,Add penalty directly follows Insert Fine Notification,9504.0
S177493,Create Fine - 26,9504.0
P2029,Add penalty - ,9504.0
P2633,Add penalty - ,9528.0
S171223,Add penalty directly follows Insert Fine Notification,9528.0
S174743,Add penalty - ,9528.0
S175306,Add penalty - ,9528.0
V19293,Add penalty - ,9528.0
S173797,Add penalty directly follows Insert Fine Notification,9528.0
S175637,Add penalty directly follows Insert Fine Notification,9528.0
P2633,Add penalty directly follows Insert Fine Notification,9528.0
P2246,Add penalty directly follows Insert Fine Notification,9528.0
V19293,Add penalty directly follows Insert Fine Notification,9528.0
S175562,Add penalty directly follows Insert Fine Notification,9528.0
P2109,Add penalty directly follows Insert Fine Notification,9528.0
P2448,Add penalty directly follows Insert Fine Notification,9528.0
S175270,Add penalty directly follows Insert Fine Notification,9528.0
S175644,Add penalty directly follows Insert Fine Notification,9528.0
S174966,Add penalty directly follows Insert Fine Notification,9528.0
P2652,Add penalty directly follows Insert Fine Notification,9528.0
S175842,Add penalty directly follows Insert Fine Notification,9528.0
S175562,Add penalty - ,9528.0
S174743,Add penalty directly follows Insert Fine Notification,9528.0
P2109,Add penalty - ,9528.0
P2982,Send Fine not observed within 720 hours,9528.0
P2239,Add penalty - ,9528.0
S175270,Add penalty - ,9528.0
S175519,Add penalty directly follows Insert Fine Notification,9528.0
S175748,Add penalty - ,9528.0
P2239,Add penalty directly follows Insert Fine Notification,9528.0
S175748,Add penalty directly follows Insert Fine Notification,9528.0
P2246,Add penalty - ,9528.0
S174966,Add penalty - ,9528.0
S171223,Add penalty - ,9528.0
S173797,Add penalty - ,9528.0
S175306,Add penalty directly follows Insert Fine Notification,9528.0
P2448,Add penalty - ,9528.0
S177178,A,9528.0
S175637,Add penalty - ,9528.0
S175644,Add penalty - ,9528.0
S175519,Add penalty - ,9528.0
S175842,Add penalty - ,9528.0
P3707,Send Fine not observed within 1440 hours,9528.0
S177178,Create Fine - 31,9528.0
P2652,Add penalty - ,9528.0
S178556,A,9552.0
S178556,Create Fine - 63,9552.0
S176318,Insert Fine Notification - ,9552.0
S165135,Insert Fine Notification - ,9552.0
P3210,Insert Fine Notification - ,9552.0
P3780,Insert Fine Notification - ,9552.0
S175800,Insert Fine Notification - ,9552.0
P3575,Insert Fine Notification - ,9552.0
C22018,A,9552.0
S175792,Insert Fine Notification - ,9552.0
S165127,Insert Fine Notification - ,9552.0
S176515,Insert Fine Notification - ,9552.0
S163999,Payment - ,9552.0
S178554,A,9552.0
P3560,Insert Fine Notification - ,9552.0
S175775,Insert Fine Notification - ,9552.0
S177308,Insert Fine Notification - ,9552.0
S177281,Insert Fine Notification - ,9552.0
C22018,Create Fine - 28,9552.0
P2282,Insert Fine Notification - ,9552.0
S174216,Payment - ,9552.0
S177121,Insert Fine Notification - ,9552.0
S178372,A,9552.0
S177280,Insert Fine Notification - ,9552.0
S176383,Insert Fine Notification - ,9552.0
C22576,Insert Fine Notification - ,9552.0
S175257,Insert Date Appeal to Prefecture - ,9552.0
S167724,Insert Fine Notification - ,9552.0
P3672,Insert Fine Notification - ,9552.0
S176384,Insert Fine Notification - ,9552.0
S176516,Insert Fine Notification - ,9552.0
P3758,Insert Fine Notification - ,9552.0
P2873,Insert Fine Notification - ,9552.0
P2094,Insert Fine Notification - ,9552.0
S178604,Create Fine - 49,9552.0
S168199,Insert Fine Notification - ,9552.0
V19269,Add penalty directly follows Insert Fine Notification,9552.0
S175782,Insert Fine Notification - ,9552.0
